timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2020-03-12 15:00:00,139.77000000,141.55000000,136.56000000,141.16000000,2991.57485000,1584028799999,416244.97159300,2065,2153.02962000,299433.14843280,0
2020-03-12 16:00:00,140.99000000,142.53000000,134.59000000,139.02000000,3491.95402000,1584032399999,480051.38039200,1939,1999.86452000,274728.64748900,0
2020-03-12 17:00:00,139.22000000,144.80000000,138.41000000,141.61000000,2930.41916000,1584035999999,415541.19893510,2083,1542.13791000,218632.84821230,0
2020-03-12 18:00:00,141.64000000,142.75000000,136.56000000,136.79000000,1832.38043000,1584039599999,255351.77439440,1496,896.80714000,125129.41131890,0
2020-03-12 19:00:00,136.95000000,139.50000000,136.59000000,138.02000000,1865.83491000,1584043199999,257557.79831940,1297,936.34269000,129331.43429850,0
2020-03-12 20:00:00,138.01000000,138.86000000,124.89000000,128.97000000,5207.12182000,1584046799999,678105.95164290,2856,2632.53972000,343561.72299880,0
2020-03-12 21:00:00,129.17000000,131.89000000,125.02000000,130.43000000,2756.47608000,1584050399999,353608.63099850,2070,1829.52855000,234774.48574190,0
2020-03-12 22:00:00,130.42000000,134.26000000,125.96000000,127.00000000,3687.99977000,1584053999999,478261.49230670,2009,2068.80788000,268322.66571490,0
2020-03-12 23:00:00,126.76000000,126.76000000,100.53000000,107.59000000,23655.99234000,1584057599999,2573429.23984810,7434,14867.39221000,1604858.10629790,0
2020-03-13 00:00:00,107.58000000,115.44000000,104.04000000,106.83000000,19325.37333000,1584061199999,2115756.93232850,7452,13449.68598000,1474500.40634190,0
2020-03-13 01:00:00,106.50000000,109.48000000,95.54000000,96.97000000,6234.62992000,1584064799999,660717.11932850,2840,3656.63077000,388737.97714580,0
2020-03-13 02:00:00,96.28000000,120.25000000,85.67000000,112.17000000,17015.87346000,1584068399999,1621915.59182650,5150,13069.53797000,1238437.50148360,0
2020-03-13 03:00:00,112.06000000,138.10000000,109.76000000,124.97000000,4364.44092000,1584071999999,548308.58977790,3916,2015.07937000,251739.14567350,0
2020-03-13 04:00:00,124.11000000,124.71000000,106.29000000,109.53000000,3034.02204000,1584075599999,349924.26477900,3180,1591.01277000,184839.60047930,0
2020-03-13 05:00:00,109.53000000,123.30000000,109.53000000,116.67000000,1781.45632000,1584079199999,212004.74006150,1713,818.69251000,98008.41731080,0
2020-03-13 06:00:00,116.79000000,126.91000000,114.50000000,125.58000000,1721.78603000,1584082799999,207823.30988670,1562,957.60082000,115161.36832030,0
2020-03-13 07:00:00,126.00000000,129.04000000,119.86000000,127.66000000,1168.42413000,1584086399999,144523.36147990,1422,664.01241000,82383.98282870,0
2020-03-13 08:00:00,127.66000000,133.35000000,120.51000000,126.17000000,2315.33207000,1584089999999,292779.53823220,2199,1043.93810000,132324.03661040,0
2020-03-13 09:00:00,126.16000000,134.20000000,125.44000000,129.80000000,1370.56347000,1584093599999,178549.91326430,1089,1038.93481000,135433.77239450,0
2020-03-13 10:00:00,130.48000000,133.15000000,127.28000000,132.06000000,1679.17136000,1584097199999,219750.68162270,1080,991.40767000,129851.59159690,0
2020-03-13 11:00:00,131.38000000,131.78000000,124.11000000,128.42000000,1217.43981000,1584100799999,156938.27175830,2045,582.16100000,75278.86106410,0
2020-03-13 12:00:00,128.45000000,133.95000000,126.16000000,130.36000000,1248.27819000,1584104399999,162414.01307290,2365,717.01155000,93299.23547360,0
2020-03-13 13:00:00,130.33000000,140.33000000,129.00000000,133.00000000,4204.87968000,1584107999999,561240.10880180,3844,2931.96415000,391430.59633410,0
2020-03-13 14:00:00,133.00000000,137.68000000,125.00000000,128.03000000,3611.70454000,1584111599999,487017.77913360,3342,1269.67588000,170375.57731870,0
2020-03-13 15:00:00,127.33000000,129.13000000,116.00000000,124.23000000,2414.06633000,1584115199999,296327.93303090,2813,1081.92903000,133303.91723780,0
2020-03-13 16:00:00,124.22000000,129.00000000,120.22000000,123.61000000,1333.27589000,1584118799999,166543.93070480,2285,528.87605000,66076.65003670,0
2020-03-13 17:00:00,123.64000000,127.29000000,121.55000000,123.97000000,1710.57156000,1584122399999,212265.88342570,1945,1115.40576000,138405.58658370,0
2020-03-13 18:00:00,123.97000000,124.28000000,114.91000000,119.26000000,5372.21985000,1584125999999,641761.35795190,1713,4658.46681000,556496.75115440,0
2020-03-13 19:00:00,119.50000000,130.60000000,117.10000000,128.89000000,6722.24350000,1584129599999,834072.98400780,2091,6034.41093000,749172.55842210,0
2020-03-13 20:00:00,128.25000000,130.80000000,126.08000000,127.64000000,4266.49065000,1584133199999,548911.54234210,2159,3461.72820000,445522.90851570,0
2020-03-13 21:00:00,127.21000000,132.35000000,127.09000000,129.54000000,5196.01973000,1584136799999,676428.24258490,2053,4725.10082000,615392.60154000,0
2020-03-13 22:00:00,129.54000000,134.10000000,129.13000000,133.77000000,1361.29365000,1584140399999,179177.02001900,2255,593.26877000,77991.84593920,0
2020-03-13 23:00:00,133.78000000,138.00000000,131.66000000,135.03000000,2095.02576000,1584143999999,282812.76987190,2549,845.32196000,114198.11920920,0
2020-03-14 00:00:00,135.70000000,135.71000000,131.52000000,133.82000000,1681.17497000,1584147599999,224937.35979660,2774,839.17104000,112382.01525540,0
2020-03-14 01:00:00,134.19000000,134.56000000,130.14000000,133.55000000,1635.41662000,1584151199999,216633.23794190,2723,684.08075000,90587.22799840,0
2020-03-14 02:00:00,133.55000000,133.90000000,130.32000000,132.99000000,1639.05864000,1584154799999,217014.37957370,1929,613.13930000,81067.34764740,0
2020-03-14 03:00:00,132.99000000,135.36000000,132.23000000,134.02000000,1246.38727000,1584158399999,167083.68720090,1602,343.45545000,46027.81423270,0
2020-03-14 04:00:00,133.53000000,134.02000000,132.04000000,132.34000000,1215.64236000,1584161999999,161510.25201030,842,432.36729000,57393.12756840,0
2020-03-14 05:00:00,132.37000000,133.10000000,130.63000000,131.11000000,1228.76730000,1584165599999,161973.91866300,625,419.87826000,55303.88712780,0
2020-03-14 06:00:00,131.15000000,131.91000000,130.50000000,131.10000000,1293.70112000,1584169199999,169750.09518630,535,480.44388000,63068.56744380,0
2020-03-14 07:00:00,131.10000000,132.49000000,130.43000000,132.49000000,4969.88450000,1584172799999,653021.21009420,1113,903.32656000,118585.58064650,0
2020-03-14 08:00:00,132.65000000,132.67000000,126.37000000,128.67000000,4824.72330000,1584176399999,620518.99381910,1593,1859.28103000,238807.07285090,0
2020-03-14 09:00:00,128.43000000,128.91000000,125.23000000,126.21000000,4212.09501000,1584179999999,535748.59785770,1446,2099.76616000,267444.62676420,0
2020-03-14 10:00:00,126.20000000,129.75000000,125.53000000,129.25000000,4016.01794000,1584183599999,510212.00483020,1379,1650.36447000,209288.20027130,0
2020-03-14 11:00:00,129.30000000,130.55000000,128.07000000,129.19000000,4017.84233000,1584187199999,519606.84700940,1319,1494.83354000,193272.62482220,0
2020-03-14 12:00:00,129.19000000,129.29000000,126.20000000,128.94000000,5088.22025000,1584190799999,650086.02394900,1778,2014.42348000,257545.40225700,0
2020-03-14 13:00:00,128.97000000,129.19000000,125.74000000,126.36000000,2993.76120000,1584194399999,383830.79756780,1395,1828.03952000,234419.16937600,0
2020-03-14 14:00:00,126.39000000,128.48000000,126.23000000,127.55000000,2283.21731000,1584197999999,290949.59552730,1052,485.58247000,61813.43118890,0
2020-03-14 15:00:00,127.67000000,128.47000000,126.26000000,126.96000000,1452.69145000,1584201599999,185254.80485330,822,619.04244000,78870.95589010,0
2020-03-14 16:00:00,126.97000000,130.60000000,126.08000000,128.39000000,1623.27660000,1584205199999,208619.32839020,1053,706.09148000,90757.72033940,0
2020-03-14 17:00:00,128.35000000,128.73000000,127.21000000,128.44000000,755.84509000,1584208799999,96753.00606970,679,350.01758000,44796.20283930,0
2020-03-14 18:00:00,128.39000000,130.09000000,127.94000000,129.01000000,985.74908000,1584212399999,127273.21031080,880,549.05674000,70838.13083420,0
2020-03-14 19:00:00,128.88000000,129.71000000,127.21000000,127.34000000,883.66721000,1584215999999,113711.30394220,690,318.41160000,40994.44778290,0
2020-03-14 20:00:00,127.34000000,128.30000000,126.37000000,127.40000000,870.89672000,1584219599999,111002.79129140,773,662.25846000,84404.75345340,0
2020-03-14 21:00:00,127.32000000,127.97000000,126.30000000,126.70000000,182.60850000,1584223199999,23177.85744600,391,132.96432000,16877.99368290,0
2020-03-14 22:00:00,126.69000000,127.20000000,123.01000000,124.71000000,1137.53805000,1584226799999,141483.82296980,1078,669.85430000,83305.73058550,0
2020-03-14 23:00:00,124.74000000,124.83000000,120.84000000,122.70000000,1757.93566000,1584230399999,215069.05656030,1203,1130.70569000,138373.45689010,0
2020-03-15 00:00:00,122.54000000,123.67000000,121.16000000,122.92000000,1106.39294000,1584233999999,135618.32833190,719,920.85915000,112875.62850270,0
